QUANTITYORDERED,SELLINGPRICE,SALES,ORDERDATE,STATUS,PRODUCTLINE,ACTUALPRICE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE
31,100.0,3820.44,11/5/2004 0:00,Shipped,Trucks and Buses,127,S24_2300,Vitachrome Inc.,NYC,USA,Medium
42,100.0,5528.04,11/19/2004 0:00,On Hold,Trucks and Buses,127,S24_2300,"Volvo Model Replicas, Co",Lule,Sweden,Medium
37,100.0,5981.42,11/1/2004 0:00,Shipped,Trucks and Buses,127,S24_2300,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium
41,100.0,5684.65,12/10/2004 0:00,Shipped,Trucks and Buses,127,S24_2300,Euro Shopping Channel,Madrid,Spain,Medium
20,100.0,3449.4,1/23/2005 0:00,Shipped,Trucks and Buses,127,S24_2300,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
20,100.0,2654.4,2/17/2005 0:00,Shipped,Trucks and Buses,127,S24_2300,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
70,100.0,8498.0,5/3/2005 0:00,Shipped,Trucks and Buses,127,S24_2300,Euro Shopping Channel,Madrid,Spain,Large
49,100.0,5510.54,5/31/2005 0:00,In Process,Trucks and Buses,127,S24_2300,La Rochelle Gifts,Nantes,France,Medium
35,58.87,2060.45,3/3/2003 0:00,Shipped,Motorcycles,69,S24_2360,Cruz & Sons Co.,Makati City,Philippines,Small
32,76.88,2460.16,5/7/2003 0:00,Shipped,Motorcycles,69,S24_2360,Reims Collectables,Reims,France,Small
29,61.64,1787.56,7/2/2003 0:00,Shipped,Motorcycles,69,S24_2360,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
27,60.95,1645.65,8/25/2003 0:00,Shipped,Motorcycles,69,S24_2360,Toys4GrownUps.com,Pasadena,USA,Small
27,80.34,2169.18,10/10/2003 0:00,Shipped,Motorcycles,69,S24_2360,Corporate Gift Ideas Co.,San Francisco,USA,Small
38,74.11,2816.18,11/4/2003 0:00,Shipped,Motorcycles,69,S24_2360,"Anna's Decorations, Ltd",North Sydney,Australia,Small
35,72.03,2521.05,11/11/2003 0:00,Shipped,Motorcycles,69,S24_2360,Daedalus Designs Imports,Lille,France,Small
42,76.19,3199.98,11/19/2003 0:00,Shipped,Motorcycles,69,S24_2360,Euro Shopping Channel,Madrid,Spain,Medium
21,63.72,1338.12,1/15/2004 0:00,Shipped,Motorcycles,69,S24_2360,Auto Canal Petit,Paris,France,Small
37,80.34,2972.58,2/21/2004 0:00,Shipped,Motorcycles,69,S24_2360,Daedalus Designs Imports,Lille,France,Small
26,79.65,2070.9,4/5/2004 0:00,Shipped,Motorcycles,69,S24_2360,Vitachrome Inc.,NYC,USA,Small
47,65.8,3092.6,5/26/2004 0:00,Shipped,Motorcycles,69,S24_2360,Auto Canal Petit,Paris,France,Medium
37,65.1,2408.7,6/30/2004 0:00,Shipped,Motorcycles,69,S24_2360,Gifts4AllAges.com,Boston,USA,Small
46,75.49,3472.54,8/2/2004 0:00,Shipped,Motorcycles,69,S24_2360,Online Mini Collectables,Brickhaven,USA,Medium
38,59.56,2263.28,8/27/2004 0:00,Shipped,Motorcycles,69,S24_2360,Marta's Replicas Co.,Cambridge,USA,Small
33,66.49,2194.17,9/30/2004 0:00,Shipped,Motorcycles,69,S24_2360,"Toys of Finland, Co.",Helsinki,Finland,Small
24,56.1,1346.4,10/15/2004 0:00,Shipped,Motorcycles,69,S24_2360,Baane Mini Imports,Stavern,Norway,Small
31,81.73,2533.63,11/3/2004 0:00,Shipped,Motorcycles,69,S24_2360,Microscale Inc.,NYC,USA,Small
42,81.03,3403.26,11/16/2004 0:00,Shipped,Motorcycles,69,S24_2360,Cruz & Sons Co.,Makati City,Philippines,Medium
32,100.0,3307.2,11/24/2004 0:00,Shipped,Motorcycles,69,S24_2360,Salzburg Collectables,Salzburg,Austria,Medium
41,70.65,2896.65,12/7/2004 0:00,Shipped,Motorcycles,69,S24_2360,Euro Shopping Channel,Madrid,Spain,Small
43,61.23,2632.89,1/6/2005 0:00,Shipped,Motorcycles,69,S24_2360,Suominen Souveniers,Espoo,Finland,Small
20,100.0,2046.0,2/3/2005 0:00,Shipped,Motorcycles,69,S24_2360,La Rochelle Gifts,Nantes,France,Small
35,65.13,2279.55,3/4/2005 0:00,Shipped,Motorcycles,69,S24_2360,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
27,79.65,2150.55,4/8/2005 0:00,Shipped,Motorcycles,69,S24_2360,"UK Collectables, Ltd.",Liverpool,UK,Small
43,78.15,3360.45,3/18/2003 0:00,Shipped,Classic Cars,90,S24_2766,"AV Stores, Co.",Manchester,UK,Medium
32,72.7,2326.4,5/21/2003 0:00,Shipped,Classic Cars,90,S24_2766,Signal Gift Stores,Las Vegas,USA,Small
21,73.6,1545.6,9/11/2003 0:00,Shipped,Classic Cars,90,S24_2766,"Anna's Decorations, Ltd",North Sydney,Australia,Small
20,100.0,2144.6,10/17/2003 0:00,Shipped,Classic Cars,90,S24_2766,Heintze Collectables,Aaarhus,Denmark,Small
22,74.51,1639.22,11/5/2003 0:00,Shipped,Classic Cars,90,S24_2766,Gift Depot Inc.,Bridgewater,USA,Small
36,73.6,2649.6,11/12/2003 0:00,Shipped,Classic Cars,90,S24_2766,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
46,83.6,3845.6,11/20/2003 0:00,Shipped,Classic Cars,90,S24_2766,Online Diecast Creations Co.,Nashua,USA,Medium
47,96.32,4527.04,12/2/2003 0:00,Shipped,Classic Cars,90,S24_2766,Muscle Machine Inc,NYC,USA,Medium
45,88.14,3966.3,1/16/2004 0:00,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Medium
47,88.14,4142.58,3/2/2004 0:00,Shipped,Classic Cars,90,S24_2766,"Saveley & Henriot, Co.",Lyon,France,Medium
47,94.5,4441.5,4/13/2004 0:00,Shipped,Classic Cars,90,S24_2766,Mini Caravy,Strasbourg,France,Medium
38,87.24,3315.12,7/7/2004 0:00,Shipped,Classic Cars,90,S24_2766,Muscle Machine Inc,NYC,USA,Medium
49,79.97,3918.53,8/9/2004 0:00,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Medium
35,80.87,2830.45,9/1/2004 0:00,Shipped,Classic Cars,90,S24_2766,Handji Gifts& Co,Singapore,Singapore,Small
49,100.0,5298.86,10/6/2003 0:00,Shipped,Classic Cars,90,S24_2766,"UK Collectables, Ltd.",Liverpool,UK,Medium
28,93.6,2620.8,10/16/2004 0:00,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Small
30,72.7,2181.0,11/4/2004 0:00,Shipped,Classic Cars,90,S24_2766,FunGiftIdeas.com,New Bedford,USA,Small
39,86.72,3382.08,11/17/2004 0:00,Shipped,Classic Cars,90,S24_2766,"AV Stores, Co.",Manchester,UK,Medium
25,100.0,2876.75,11/29/2004 0:00,Shipped,Classic Cars,90,S24_2766,Signal Gift Stores,Las Vegas,USA,Small
40,100.0,4107.2,1/19/2005 0:00,Shipped,Classic Cars,90,S24_2766,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
36,37.5,1350.0,2/16/2005 0:00,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Small
76,94.5,7182.0,4/22/2005 0:00,On Hold,Classic Cars,90,S24_2766,The Sharp Gifts Warehouse,San Jose,USA,Large
39,100.0,3933.93,5/29/2005 0:00,In Process,Classic Cars,90,S24_2766,Souveniers And Things Co.,Chatswood,Australia,Medium
44,39.6,1742.4,1/31/2003 0:00,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small
24,30.06,721.44,4/1/2003 0:00,Shipped,Classic Cars,35,S24_2840,"La Corne D'abondance, Co.",Paris,France,Small
39,38.19,1489.41,6/3/2003 0:00,Shipped,Classic Cars,35,S24_2840,Muscle Machine Inc,NYC,USA,Small
21,42.43,891.03,8/1/2003 0:00,Shipped,Classic Cars,35,S24_2840,Suominen Souveniers,Espoo,Finland,Small
30,40.31,1209.3,9/21/2003 0:00,Shipped,Classic Cars,35,S24_2840,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small
27,31.82,859.14,10/22/2003 0:00,Shipped,Classic Cars,35,S24_2840,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small
37,31.12,1151.44,11/6/2003 0:00,Shipped,Classic Cars,35,S24_2840,"Stylish Desk Decors, Co.",London,UK,Small
42,31.82,1336.44,11/14/2003 0:00,Shipped,Classic Cars,35,S24_2840,"Iberia Gift Imports, Corp.",Sevilla,Spain,Small
32,28.29,905.28,11/25/2003 0:00,Shipped,Classic Cars,35,S24_2840,Mini Classics,White Plains,USA,Small
42,29.7,1247.4,12/9/2003 0:00,Shipped,Classic Cars,35,S24_2840,Diecast Collectables,Boston,USA,Small
21,40.31,846.51,2/10/2004 0:00,Shipped,Classic Cars,35,S24_2840,Signal Collectibles Ltd.,Brisbane,USA,Small
33,32.88,1085.04,3/11/2004 0:00,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
49,36.07,1767.43,5/5/2004 0:00,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small
31,33.24,1030.44,6/15/2004 0:00,Shipped,Classic Cars,35,S24_2840,Handji Gifts& Co,Singapore,Singapore,Small
38,41.72,1585.36,7/20/2004 0:00,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
20,40.66,813.2,8/19/2004 0:00,Shipped,Classic Cars,35,S24_2840,Diecast Classics Inc.,Allentown,USA,Small
39,30.06,1172.34,9/8/2004 0:00,Shipped,Classic Cars,35,S24_2840,Land of Toys Inc.,NYC,USA,Small
48,31.47,1510.56,10/13/2004 0:00,Shipped,Classic Cars,35,S24_2840,Marta's Replicas Co.,Cambridge,USA,Small
39,37.13,1448.07,10/22/2004 0:00,Shipped,Classic Cars,35,S24_2840,Heintze Collectables,Aaarhus,Denmark,Small
30,100.0,3338.1,11/5/2004 0:00,Shipped,Classic Cars,35,S24_2840,Vitachrome Inc.,NYC,USA,Medium
33,37.13,1225.29,11/19/2004 0:00,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
36,37.13,1336.68,12/1/2004 0:00,Shipped,Classic Cars,35,S24_2840,Muscle Machine Inc,NYC,USA,Small
36,82.94,2985.84,12/10/2004 0:00,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small
45,100.0,5545.8,1/23/2005 0:00,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
40,100.0,6089.6,2/22/2005 0:00,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Medium
46,38.9,1789.4,3/15/2005 0:00,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small
30,36.07,1082.1,5/3/2005 0:00,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small
31,33.24,1030.44,5/31/2005 0:00,In Process,Classic Cars,35,S24_2840,La Rochelle Gifts,Nantes,France,Small
49,74.68,3659.32,2/17/2003 0:00,Shipped,Planes,68,S24_2841,Rovelli Gifts,Bergamo,Italy,Medium
41,59.6,2443.6,4/28/2003 0:00,Shipped,Planes,68,S24_2841,Salzburg Collectables,Salzburg,Austria,Small
35,67.14,2349.9,6/16/2003 0:00,Shipped,Planes,68,S24_2841,Gift Ideas Corp.,Glendale,USA,Small
27,60.97,1646.19,8/10/2003 0:00,Shipped,Planes,68,S24_2841,Mini Creations Ltd.,New Bedford,USA,Small
23,72.62,1670.26,10/6/2003 0:00,Shipped,Planes,68,S24_2841,"Toys of Finland, Co.",Helsinki,Finland,Small
21,69.88,1467.48,10/23/2003 0:00,Cancelled,Planes,68,S24_2841,Scandinavian Gift Ideas,Boras,Sweden,Small
34,80.84,2748.56,11/8/2003 0:00,Shipped,Planes,68,S24_2841,Alpha Cognac,Toulouse,France,Small
22,69.2,1522.4,11/14/2003 0:00,Shipped,Planes,68,S24_2841,"Double Decker Gift Stores, Ltd",London,UK,Small
48,67.82,3255.36,11/27/2003 0:00,Shipped,Planes,68,S24_2841,Cruz & Sons Co.,Makati City,Philippines,Medium
43,82.21,3535.03,1/9/2004 0:00,Shipped,Planes,68,S24_2841,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,Medium
32,81.53,2608.96,2/19/2004 0:00,Shipped,Planes,68,S24_2841,Collectable Mini Designs Co.,San Diego,USA,Small
20,67.82,1356.4,5/8/2004 0:00,Shipped,Planes,68,S24_2841,Cambridge Collectables Co.,Cambridge,USA,Small
24,67.14,1611.36,6/24/2004 0:00,Cancelled,Planes,68,S24_2841,Euro Shopping Channel,Madrid,Spain,Small
40,65.08,2603.2,7/21/2004 0:00,Shipped,Planes,68,S24_2841,Collectables For Less Inc.,Brickhaven,USA,Small
30,73.99,2219.7,8/21/2004 0:00,Shipped,Planes,68,S24_2841,"Norway Gifts By Mail, Co.",Oslo,Norway,Small
21,71.25,1496.25,9/15/2004 0:00,Shipped,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",Munich,Germany,Small
25,75.36,1884.0,10/14/2004 0:00,Shipped,Planes,68,S24_2841,"Classic Gift Ideas, Inc",Philadelphia,USA,Small
34,63.71,2166.14,11/1/2004 0:00,Shipped,Planes,68,S24_2841,giftsbymail.co.uk,Cowes,UK,Small
48,58.92,2828.16,11/12/2004 0:00,Shipped,Planes,68,S24_2841,Rovelli Gifts,Bergamo,Italy,Small
55,100.0,6214.45,11/23/2004 0:00,Shipped,Planes,68,S24_2841,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium
25,74.68,1867.0,12/3/2004 0:00,Shipped,Planes,68,S24_2841,"Stylish Desk Decors, Co.",London,UK,Small
38,70.44,2676.72,1/31/2005 0:00,Shipped,Planes,68,S24_2841,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small
39,55.96,2182.44,3/1/2005 0:00,Resolved,Planes,68,S24_2841,Euro Shopping Channel,Madrid,Spain,Small
28,57.55,1611.4,3/30/2005 0:00,Shipped,Planes,68,S24_2841,Reims Collectables,Reims,France,Small
24,61.66,1479.84,4/1/2005 0:00,Shipped,Planes,68,S24_2841,The Sharp Gifts Warehouse,San Jose,USA,Small
21,67.82,1424.22,5/9/2005 0:00,Disputed,Planes,68,S24_2841,"Australian Collectables, Ltd",Glen Waverly,Australia,Small
46,100.0,5942.28,3/18/2003 0:00,Shipped,Classic Cars,117,S24_2887,"AV Stores, Co.",Manchester,UK,Medium
25,93.95,2348.75,5/21/2003 0:00,Shipped,Classic Cars,117,S24_2887,Signal Gift Stores,Las Vegas,USA,Small
34,100.0,4392.12,9/11/2003 0:00,Shipped,Classic Cars,117,S24_2887,"Anna's Decorations, Ltd",North Sydney,Australia,Medium
25,100.0,2759.75,10/17/2003 0:00,Shipped,Classic Cars,117,S24_2887,Heintze Collectables,Aaarhus,Denmark,Small
23,100.0,2728.03,11/5/2003 0:00,Shipped,Classic Cars,117,S24_2887,Rovelli Gifts,Bergamo,Italy,Small
20,100.0,2395.8,11/12/2003 0:00,Shipped,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
23,100.0,3052.33,11/20/2003 0:00,Shipped,Classic Cars,117,S24_2887,Online Diecast Creations Co.,Nashua,USA,Medium
42,100.0,4242.0,12/2/2003 0:00,Shipped,Classic Cars,117,S24_2887,Muscle Machine Inc,NYC,USA,Medium
27,100.0,2790.45,1/22/2004 0:00,Shipped,Classic Cars,117,S24_2887,"Double Decker Gift Stores, Ltd",London,UK,Small
33,100.0,4340.49,3/2/2004 0:00,Shipped,Classic Cars,117,S24_2887,"Saveley & Henriot, Co.",Lyon,France,Medium
28,98.65,2762.2,4/13/2004 0:00,Shipped,Classic Cars,117,S24_2887,Mini Caravy,Strasbourg,France,Small
43,100.0,4645.72,7/7/2004 0:00,Shipped,Classic Cars,117,S24_2887,Muscle Machine Inc,NYC,USA,Medium
48,100.0,5580.96,8/9/2004 0:00,Shipped,Classic Cars,117,S24_2887,Euro Shopping Channel,Madrid,Spain,Medium
48,100.0,6539.04,9/1/2004 0:00,Shipped,Classic Cars,117,S24_2887,Handji Gifts& Co,Singapore,Singapore,Medium
45,100.0,5548.95,10/6/2003 0:00,Shipped,Classic Cars,117,S24_2887,"UK Collectables, Ltd.",Liverpool,UK,Medium
43,100.0,4595.41,10/16/2004 0:00,Shipped,Classic Cars,117,S24_2887,Euro Shopping Channel,Madrid,Spain,Medium
44,42.26,1859.44,11/17/2004 0:00,Shipped,Classic Cars,117,S24_2887,"AV Stores, Co.",Manchester,UK,Small
24,87.24,2093.76,11/29/2004 0:00,Shipped,Classic Cars,117,S24_2887,Signal Gift Stores,Las Vegas,USA,Small
31,100.0,4223.13,1/19/2005 0:00,Shipped,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
44,36.29,1596.76,2/16/2005 0:00,Shipped,Classic Cars,117,S24_2887,Euro Shopping Channel,Madrid,Spain,Small
59,98.65,5820.35,4/22/2005 0:00,On Hold,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,San Jose,USA,Medium
55,96.3,5296.5,5/29/2005 0:00,In Process,Classic Cars,117,S24_2887,Souveniers And Things Co.,Chatswood,Australia,Medium
29,32.1,930.9,3/10/2003 0:00,Shipped,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,Philadelphia,USA,Small
39,30.96,1207.44,5/8/2003 0:00,Shipped,Classic Cars,37,S24_2972,Marseille Mini Autos,Marseille,France,Small
20,35.87,717.4,7/2/2003 0:00,Shipped,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
25,42.67,1066.75,9/5/2003 0:00,Shipped,Classic Cars,37,S24_2972,Collectables For Less Inc.,Brickhaven,USA,Small
42,37.0,1554.0,10/11/2003 0:00,Shipped,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,Small
36,35.49,1277.64,11/5/2003 0:00,Shipped,Classic Cars,37,S24_2972,Quebec Home Shopping Network,Montreal,Canada,Small
37,42.67,1578.79,11/12/2003 0:00,Shipped,Classic Cars,37,S24_2972,Herkku Gifts,Bergen,Norway,Small
30,30.59,917.7,11/20/2003 0:00,Shipped,Classic Cars,37,S24_2972,Online Diecast Creations Co.,Nashua,USA,Small
21,37.0,777.0,12/2/2003 0:00,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Small
34,43.42,1476.28,1/16/2004 0:00,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Small
42,36.63,1538.46,2/22/2004 0:00,Shipped,Classic Cars,37,S24_2972,"Vida Sport, Ltd",Gensve,Switzerland,Small
20,44.56,891.2,4/12/2004 0:00,Shipped,Classic Cars,37,S24_2972,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small
40,42.67,1706.8,6/1/2004 0:00,Cancelled,Classic Cars,37,S24_2972,"UK Collectables, Ltd.",Liverpool,UK,Small
34,40.4,1373.6,7/6/2004 0:00,Shipped,Classic Cars,37,S24_2972,L'ordine Souveniers,Reggio Emilia,Italy,Small
31,38.89,1205.59,8/6/2004 0:00,Shipped,Classic Cars,37,S24_2972,Signal Gift Stores,Las Vegas,USA,Small
36,39.65,1427.4,8/30/2004 0:00,Shipped,Classic Cars,37,S24_2972,"Vida Sport, Ltd",Gensve,Switzerland,Small
48,34.36,1649.28,10/5/2003 0:00,Shipped,Classic Cars,37,S24_2972,"Norway Gifts By Mail, Co.",Oslo,Norway,Small
33,41.91,1383.03,10/16/2004 0:00,Shipped,Classic Cars,37,S24_2972,"Toms Spezialitten, Ltd",Koln,Germany,Small
37,33.23,1229.51,11/4/2004 0:00,Shipped,Classic Cars,37,S24_2972,FunGiftIdeas.com,New Bedford,USA,Small
27,42.24,1140.48,11/17/2004 0:00,Shipped,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,Philadelphia,USA,Small
39,40.4,1575.6,11/24/2004 0:00,Shipped,Classic Cars,37,S24_2972,"Australian Collectors, Co.",Melbourne,Australia,Small
36,38.52,1386.72,12/7/2004 0:00,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Small
36,100.0,5018.4,1/12/2005 0:00,Resolved,Classic Cars,37,S24_2972,Toys4GrownUps.com,Pasadena,USA,Medium
41,100.0,5856.85,2/10/2005 0:00,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Medium
37,100.0,4894.73,3/4/2005 0:00,Shipped,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
47,44.56,2094.32,4/14/2005 0:00,Shipped,Classic Cars,37,S24_2972,Mini Caravy,Strasbourg,France,Small
15,42.67,640.05,5/17/2005 0:00,Shipped,Classic Cars,37,S24_2972,Salzburg Collectables,Salzburg,Austria,Small
44,72.58,3193.52,2/11/2003 0:00,Shipped,Vintage Cars,88,S24_3151,Danish Wholesale Imports,Kobenhavn,Denmark,Medium
35,87.62,3066.7,4/28/2003 0:00,Shipped,Vintage Cars,88,S24_3151,Salzburg Collectables,Salzburg,Austria,Medium
41,94.71,3883.11,6/12/2003 0:00,Shipped,Vintage Cars,88,S24_3151,"Stylish Desk Decors, Co.",London,UK,Medium
49,98.25,4814.25,8/8/2003 0:00,Shipped,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
31,91.17,2826.27,10/2/2003 0:00,Shipped,Vintage Cars,88,S24_3151,Boards & Toys Co.,Glendale,USA,Small
20,79.66,1593.2,10/23/2003 0:00,Cancelled,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,Boras,Sweden,Small
45,72.58,3266.1,11/7/2003 0:00,Shipped,Vintage Cars,88,S24_3151,CAF Imports,Madrid,Spain,Medium
33,74.35,2453.55,11/14/2003 0:00,Shipped,Vintage Cars,88,S24_3151,Mini Creations Ltd.,New Bedford,USA,Small
47,83.2,3910.4,11/26/2003 0:00,Shipped,Vintage Cars,88,S24_3151,Enaco Distributors,Barcelona,Spain,Medium
20,89.4,1788.0,1/2/2004 0:00,Shipped,Vintage Cars,88,S24_3151,"Saveley & Henriot, Co.",Lyon,France,Small
47,70.81,3328.07,2/19/2004 0:00,Shipped,Vintage Cars,88,S24_3151,Collectable Mini Designs Co.,San Diego,USA,Medium
40,94.71,3788.4,3/29/2004 0:00,Shipped,Vintage Cars,88,S24_3151,Tekni Collectables Inc.,Newark,USA,Medium
30,100.0,3053.7,5/7/2004 0:00,Cancelled,Vintage Cars,88,S24_3151,Land of Toys Inc.,NYC,USA,Medium
22,91.17,2005.74,6/17/2004 0:00,Shipped,Vintage Cars,88,S24_3151,Quebec Home Shopping Network,Montreal,Canada,Small
27,100.0,2796.12,7/21/2004 0:00,Shipped,Vintage Cars,88,S24_3151,Petit Auto,Bruxelles,Belgium,Small
34,92.94,3159.96,8/20/2004 0:00,Shipped,Vintage Cars,88,S24_3151,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium
46,84.97,3908.62,9/10/2004 0:00,Shipped,Vintage Cars,88,S24_3151,Gifts4AllAges.com,Boston,USA,Medium
31,84.08,2606.48,10/14/2004 0:00,Shipped,Vintage Cars,88,S24_3151,"AV Stores, Co.",Manchester,UK,Small
24,86.74,2081.76,10/29/2004 0:00,Shipped,Vintage Cars,88,S24_3151,La Rochelle Gifts,Nantes,France,Small
41,85.85,3519.85,11/9/2004 0:00,Shipped,Vintage Cars,88,S24_3151,"Volvo Model Replicas, Co",Lule,Sweden,Medium
55,100.0,10758.0,11/23/2004 0:00,Shipped,Vintage Cars,88,S24_3151,"Tokyo Collectables, Ltd",Minato-ku,Japan,Large
30,100.0,3021.0,12/2/2004 0:00,Shipped,Vintage Cars,88,S24_3151,Euro Shopping Channel,Madrid,Spain,Medium
33,57.32,1891.56,1/31/2005 0:00,Shipped,Vintage Cars,88,S24_3151,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small
43,97.87,4208.41,2/23/2005 0:00,Shipped,Vintage Cars,88,S24_3151,Corporate Gift Ideas Co.,San Francisco,USA,Medium
27,83.2,2246.4,3/23/2005 0:00,Shipped,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
60,100.0,6107.4,5/6/2005 0:00,On Hold,Vintage Cars,88,S24_3151,Gifts4AllAges.com,Boston,USA,Medium
27,73.62,1987.74,3/18/2003 0:00,Shipped,Classic Cars,85,S24_3191,"AV Stores, Co.",Manchester,UK,Small
49,83.04,4068.96,5/21/2003 0:00,Shipped,Classic Cars,85,S24_3191,Signal Gift Stores,Las Vegas,USA,Medium
31,73.62,2282.22,9/11/2003 0:00,Shipped,Classic Cars,85,S24_3191,"Anna's Decorations, Ltd",North Sydney,Australia,Small
20,77.05,1541.0,10/17/2003 0:00,Shipped,Classic Cars,85,S24_3191,Heintze Collectables,Aaarhus,Denmark,Small
24,81.33,1951.92,11/5/2003 0:00,Shipped,Classic Cars,85,S24_3191,Gift Depot Inc.,Bridgewater,USA,Small
33,94.17,3107.61,11/12/2003 0:00,Shipped,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
32,72.77,2328.64,11/20/2003 0:00,Shipped,Classic Cars,85,S24_3191,Online Diecast Creations Co.,Nashua,USA,Small
40,79.62,3184.8,12/2/2003 0:00,Shipped,Classic Cars,85,S24_3191,Muscle Machine Inc,NYC,USA,Medium
27,79.62,2149.74,1/16/2004 0:00,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,Madrid,Spain,Small
40,79.62,3184.8,3/2/2004 0:00,Shipped,Classic Cars,85,S24_3191,"Saveley & Henriot, Co.",Lyon,France,Medium
26,81.33,2114.58,4/13/2004 0:00,Shipped,Classic Cars,85,S24_3191,Mini Caravy,Strasbourg,France,Small
44,96.74,4256.56,7/7/2004 0:00,Shipped,Classic Cars,85,S24_3191,Muscle Machine Inc,NYC,USA,Medium
33,71.06,2344.98,8/9/2004 0:00,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,Madrid,Spain,Small
34,68.49,2328.66,9/1/2004 0:00,Shipped,Classic Cars,85,S24_3191,Handji Gifts& Co,Singapore,Singapore,Small
48,74.48,3575.04,10/6/2003 0:00,Shipped,Classic Cars,85,S24_3191,"UK Collectables, Ltd.",Liverpool,UK,Medium
25,83.04,2076.0,10/16/2004 0:00,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,Madrid,Spain,Small
39,84.75,3305.25,11/4/2004 0:00,Shipped,Classic Cars,85,S24_3191,FunGiftIdeas.com,New Bedford,USA,Medium
45,34.19,1538.55,11/17/2004 0:00,Shipped,Classic Cars,85,S24_3191,"AV Stores, Co.",Manchester,UK,Small
24,100.0,3325.92,11/29/2004 0:00,Shipped,Classic Cars,85,S24_3191,Signal Gift Stores,Las Vegas,USA,Medium
46,79.62,3662.52,1/19/2005 0:00,Shipped,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
44,79.06,3478.64,2/16/2005 0:00,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,Madrid,Spain,Medium
13,81.33,1057.29,4/22/2005 0:00,On Hold,Classic Cars,85,S24_3191,The Sharp Gifts Warehouse,San Jose,USA,Small
35,96.74,3385.9,5/29/2005 0:00,In Process,Classic Cars,85,S24_3191,Souveniers And Things Co.,Chatswood,Australia,Medium
