Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Genres,Original Release Date,Current Version Release Date
Force Galaxy Gun Star,0.0,0.0,0.0,"(0.0,)",Vikash Patel,9+,"('EN',)",6467584.0,"('Games', 'Strategy', 'Adventure', 'Entertainment')",2016-06-27,2016-06-27
Match Of Soccer Game,1.5,359.0,0.0,"(1.99, 1.99, 7.99, 5.99, 3.99, 9.99)",Aijaz Ali,4+,"('EN',)",102265856.0,"('Games', 'Strategy', 'Sports', 'Sports')",2016-06-25,2018-04-29
Cup Cake Shop Girl,0.0,0.0,0.0,"(0.0,)",Vikash Patel,4+,"('EN',)",6361088.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2016-06-29,2016-06-29
Shoot Master Defence,0.0,0.0,0.0,"(0.0,)",Vikash Patel,9+,"('EN',)",6418432.0,"('Games', 'Casual', 'Entertainment', 'Strategy')",2016-06-29,2016-06-29
Myth Defense 2 DF,5.0,9.0,2.99,"(0.99, 0.99)",Smartpix Games,9+,"('EN', 'FR', 'DE', 'JA', 'KO', 'PT', 'RU', 'ES')",153109504.0,"('Games', 'Strategy')",2016-07-09,2017-01-16
Robot Ravage,0.0,0.0,0.0,"(0.0,)",Mycah Krason,9+,"('EN',)",124652544.0,"('Games', 'Strategy', 'Action', 'Entertainment')",2016-06-16,2019-03-17
Candy Sweets Blast - 3 puzzle match splash mania,0.0,0.0,0.0,"(1.99,)",Ai mini,4+,"('EN',)",85819392.0,"('Games', 'Role Playing', 'Strategy')",2016-06-16,2016-06-16
Hello Hero All Stars: Idle RPG,4.5,162.0,0.0,"(3.99, 0.99, 8.99, 14.99, 0.99, 0.99, 3.99, 3.99, 7.99, 14.99)","Fincon Co., Ltd.",12+,"('EN',)",231760896.0,"('Games', 'Role Playing', 'Strategy', 'Entertainment')",2019-06-18,2019-07-15
Decisive Battle Pacific,2.5,1016.0,0.0,"(19.99, 9.99, 4.99, 99.99, 1.99, 49.99, 5.99)",Shengqiang Xia,12+,"('EN',)",103745536.0,"('Games', 'Adventure', 'Strategy')",2016-10-09,2019-01-04
Bird Bouncer,0.0,0.0,0.0,"(0.0,)",Tashlik,4+,"('EN',)",40681472.0,"('Games', 'Adventure', 'Strategy')",2016-06-16,2016-06-16
City Building - Virtual Village To Town Simulation Game,2.5,7.0,0.0,"(1.99, 4.99, 9.99, 19.99, 39.99)",Ning Qu,4+,"('EN',)",127353856.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2016-06-16,2016-06-16
CRAZY CHICKEN strikes back,0.0,0.0,3.99,"(0.0,)",Higgs Games GmbH,9+,"('NL', 'EN', 'FR', 'DE', 'EL', 'IT', 'JA', 'PL', 'PT', 'RU', 'ES', 'TR')",265391104.0,"('Games', 'Action', 'Strategy')",2016-02-09,2016-12-19
World at War: WW2 Strategy MMO,4.5,2767.0,0.0,"(17.99, 8.99, 3.99, 2.99, 4.99, 94.99, 44.99, 19.99, 44.99, 94.99)",eRepublik Labs,12+,"('AR', 'ZH', 'EN', 'FR', 'DE', 'IT', 'JA', 'PT', 'RU', 'ES', 'TR')",240229376.0,"('Games', 'Simulation', 'Strategy')",2016-09-20,2019-07-22
Rubber Duck Defense,0.0,0.0,0.0,"(0.0,)",Sami Heikkinen,9+,"('EN',)",259190784.0,"('Games', 'Strategy', 'Casual')",2016-06-18,2016-06-18
Hidden Ancient Jewels : Find Secret Object in Fantasy Kingdom Tales Mystery Resort,0.0,0.0,0.0,"(2.99,)",Faisal Mahmud,4+,"('EN',)",108561408.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2016-06-23,2016-06-23
"Tank 1990 Supper Battle - Battle City 1990,Classic tank",0.0,0.0,0.0,"(0.0,)",Thao Nguyen,4+,"('EN',)",73232384.0,"('Games', 'Strategy', 'Action')",2016-06-17,2016-06-17
Elite Sniper Shooter 3d - Army Commando Shooting,4.0,63.0,0.0,"(0.0,)",Asad Ali,17+,"('EN',)",106401792.0,"('Games', 'Entertainment', 'Action', 'Strategy')",2016-06-17,2017-07-01
Edges - A Puzzle Challenge,5.0,88.0,0.0,"(0.99, 1.99, 0.99, 0.99)",Day Owl LLC,4+,"('EN',)",34025472.0,"('Games', 'Strategy', 'Puzzle')",2016-02-09,2016-10-11
Radar Commander,5.0,9.0,1.99,"(0.0,)",FrozenPepper,9+,"('EN',)",170257408.0,"('Games', 'Entertainment', 'Action', 'Strategy')",2016-07-23,2019-11-01
Iron Throne,4.0,1382.0,0.0,"(0.99, 4.99, 19.99, 9.99, 99.99, 49.99, 0.99, 0.99, 19.99, 4.99)",Netmarble Corporation,12+,"('AR', 'NL', 'EN', 'FR', 'DE', 'ID', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'TR', 'VI')",247993344.0,"('Games', 'Strategy', 'Role Playing')",2018-05-15,2019-01-08
Through Space Gate,0.0,0.0,0.0,"(0.0,)",Zhirong Hu,4+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",29502464.0,"('Games', 'Puzzle', 'Strategy')",2016-06-17,2016-06-17
My Craft.io,0.0,0.0,0.0,"(0.0,)",Vladislav Myakishev,9+,"('EN',)",140253184.0,"('Games', 'Strategy', 'Action', 'Entertainment')",2016-06-30,2016-01-08
Sniper Elite Army Soldier shooting games,3.0,8.0,0.0,"(0.0,)",yibi gen,17+,"('EN',)",329858048.0,"('Games', 'Strategy', 'Entertainment', 'Action')",2016-06-28,2016-06-28
Homeland Defense:Orbit Battle,0.0,0.0,0.0,"(0.0,)",zhong chen,4+,"('EN', 'ZH')",55786496.0,"('Games', 'Strategy', 'Simulation', 'Lifestyle')",2016-08-07,2016-08-07
Armageddon:Planet Defense,0.0,0.0,0.0,"(0.0,)",Xiaojuan Jiang,4+,"('EN', 'ZH')",66391040.0,"('Games', 'Entertainment', 'Adventure', 'Strategy')",2016-07-22,2016-07-22
AIM - Space Challenge,0.0,0.0,0.0,"(0.0,)",ESA - European Space Agency,4+,"('EN',)",473454592.0,"('Games', 'Simulation', 'Strategy')",2016-06-29,2016-06-30
Nonstop Jump,0.0,0.0,0.0,"(0.99,)",Dang Hien,4+,"('EN',)",29058048.0,"('Games', 'Strategy', 'Family')",2016-06-21,2016-03-08
Hidden Objects Mystery Venue : Reveal Hidden Frozen kingdom by Solving Mysteries & Puzzle,0.0,0.0,0.0,"(2.99,)",Mamun Sajib,4+,"('EN',)",108557312.0,"('Games', 'Strategy', 'Trivia', 'Entertainment')",2016-06-30,2016-06-30
Three Kingdoms War: -  Heroes  Clash TD  Game,0.0,0.0,0.0,"(0.0,)",Fuya Tong,17+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",38068224.0,"('Games', 'Strategy', 'Role Playing')",2016-06-17,2016-06-17
Sleeping Cat - Make your cat fall asleep,0.0,0.0,0.0,"(0.0,)",Nick Mykola,4+,"('EN',)",59869184.0,"('Games', 'Casual', 'Strategy', 'Education')",2016-06-20,2016-06-20
Incredible Crystal Blast,0.0,0.0,0.99,"(0.0,)",Faycal Falaky,4+,"('EN',)",81492992.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2016-02-09,2016-10-13
Crystal Blast - Get Them All,0.0,0.0,0.0,"(0.0,)","1000 Monkeys, LLC",4+,"('EN',)",77859840.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2016-07-15,2016-09-11
ColorNot - Deceive your eyes,0.0,0.0,0.0,"(0.0,)",songhui zhu,4+,"('EN', 'ZH', 'ZH')",23141376.0,"('Games', 'Trivia', 'Strategy')",2016-06-17,2016-06-17
Left Behind Zombie Apocalypse,0.0,0.0,0.0,"(0.0,)",Henrique Silva,12+,"('EN',)",209772544.0,"('Games', 'Strategy', 'Entertainment', 'Action')",2017-05-16,2019-01-08
Sembl,4.5,41.0,0.0,"(1.99,)",Artgig Studio,4+,"('EN',)",54100992.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2016-10-19,2016-04-12
Squaradox,0.0,0.0,0.0,"(0.0,)",Robert Nam,4+,"('EN',)",18753536.0,"('Games', 'Casual', 'Strategy')",2016-10-07,2018-03-26
Game Slaves,0.0,0.0,0.0,"(0.0,)",Gard Skinner,9+,"('EN',)",135422976.0,"('Games', 'Adventure', 'Books', 'Strategy')",2016-07-20,2016-07-28
Human Alien Battle games,0.0,0.0,0.0,"(1.99, 0.99)",hong chen,4+,"('AR', 'CA', 'HR', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'UK', 'VI')",31251456.0,"('Games', 'Strategy', 'Entertainment', 'Casual')",2016-08-07,2019-03-01
Dead Watch - Sniper Shooter Kill Zombie,0.0,0.0,0.0,"(0.0,)",Thao Nguyen,17+,"('EN',)",141283328.0,"('Games', 'Action', 'Strategy')",2016-06-25,2016-06-25
Pixel Burger Simulator 3D Full,0.0,0.0,3.99,"(0.0,)",Tayga Games OOO,4+,"('EN',)",97061888.0,"('Games', 'Strategy', 'Simulation')",2016-08-09,2016-10-09
Pixel Burger Simulator 3D,3.0,8.0,0.0,"(0.0,)",Tayga Games OOO,4+,"('EN',)",108921856.0,"('Games', 'Strategy', 'Simulation')",2016-07-09,2016-09-09
Pixel Burger Simulator 3D,3.0,8.0,0.0,"(0.0,)",Tayga Games OOO,4+,"('EN',)",108921856.0,"('Games', 'Strategy', 'Simulation')",2016-07-09,2016-09-09
"""Slide N' Go""",0.0,0.0,0.0,"(0.99, 0.99, 0.99, 0.99, 0.99, 0.99)",Disruptive Interactive Inc.,9+,"('EN',)",78176256.0,"('Entertainment', 'Strategy', 'Puzzle', 'Games')",2017-04-26,2017-04-26
City Goat: Animal Survival Simulator 3D,2.5,21.0,0.0,"(0.0,)",Andrew Kudrin,9+,"('EN',)",114293760.0,"('Games', 'Strategy', 'Simulation')",2016-06-24,2016-06-24
City Goat: Animal Survival Simulator 3D Full,0.0,0.0,179.99,"(0.0,)",Andrew Kudrin,9+,"('EN',)",105985024.0,"('Games', 'Simulation', 'Strategy')",2016-06-24,2016-06-24
RockFlickz,0.0,0.0,0.0,"(0.0,)",Sioux,9+,"('EN',)",175781888.0,"('Games', 'Strategy', 'Music', 'Music')",2016-09-22,2016-06-10
Kitchen Chef - Sandwich Maker Fever Mania & Burger Cooking Restaurant,0.0,0.0,0.0,"(2.99, 29.99, 0.99)",Ning Qu,4+,"('EN',)",253061120.0,"('Games', 'Action', 'Entertainment', 'Strategy')",2016-06-20,2016-06-20
UnRavelled - Mega Puzzle Pack,0.0,0.0,0.0,"(1.99, 1.99, 1.99, 4.99)",Lisa Burns,4+,"('EN',)",23201792.0,"('Games', 'Puzzle', 'Strategy')",2016-06-21,2016-06-21
Grass Roots Farm Business - Build Away Countryside Villege Life in Harvest Season,0.0,0.0,0.0,"(19.99, 0.99)",Saqib Khan,4+,"('EN',)",320439296.0,"('Games', 'Simulation', 'Strategy', 'Entertainment')",2016-06-24,2016-06-24
Bubble Shooter Beach Blaze,0.0,0.0,0.0,"(2.99,)","NetSummit Enterprises, Inc.",4+,"('EN',)",18424832.0,"('Games', 'Strategy', 'Puzzle')",2016-03-07,2016-12-14
Bubble Shooter Beach Blaze Pro,0.0,0.0,2.99,"(0.0,)","NetSummit Enterprises, Inc.",4+,"('EN',)",18424832.0,"('Games', 'Puzzle', 'Strategy')",2016-06-26,2016-12-14
Yummy Chef - 3 match puzzle crush mania game,0.0,0.0,0.0,"(1.99, 9.99, 11.99)",Ning Qu,4+,"('CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'IT', 'JA', 'KO', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'ZH', 'TR')",116172800.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2016-06-21,2016-06-21
Age of Ottoman,4.5,92.0,0.0,"(0.99, 3.99, 2.99, 0.99, 1.99)",Mustafa Tugrul Ozsahin,17+,"('EN',)",136303616.0,"('Games', 'Strategy', 'Action')",2016-06-21,2019-06-04
Lady Jane Solitaire,0.0,0.0,0.0,"(0.0,)",MmpApps Corp.,4+,"('EN',)",19747840.0,"('Games', 'Strategy', 'Card', 'Entertainment')",2017-07-02,2019-03-01
Delicious Fruit Link,0.0,0.0,0.0,"(0.0,)",Haroon Swati,4+,"('EN',)",46935040.0,"('Games', 'Puzzle', 'Strategy')",2016-06-24,2016-06-24
Nine Nine Nine,0.0,0.0,0.0,"(0.0,)",Melissa Auclaire,4+,"('EN',)",21177344.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2016-06-21,2016-06-21
Magnet Spin,0.0,0.0,0.0,"(0.0,)",Colby Hawkins,4+,"('EN',)",76626944.0,"('Games', 'Casual', 'Entertainment', 'Strategy')",2016-06-21,2016-06-21
5th Element Red Alert,0.0,0.0,2.99,"(0.0,)",Yi Min Shen,4+,"('EN',)",7570432.0,"('Games', 'Entertainment', 'Simulation', 'Strategy')",2016-06-20,2016-06-20
Color In Cipher,0.0,0.0,2.99,"(0.0,)",Ting Wang,4+,"('EN',)",3043328.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2016-06-20,2016-06-20
Maze In Cat,0.0,0.0,1.99,"(0.0,)",Yi Min Shen,4+,"('EN',)",13978624.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2016-06-21,2016-06-21
Diamond Storm,0.0,0.0,3.99,"(0.0,)",Yi Min Shen,4+,"('EN', 'FR', 'DE', 'JA', 'ZH', 'ZH')",33819648.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2016-06-21,2016-06-21
BattleX Lite,0.0,0.0,0.0,"(0.0,)",Simon Brooke,4+,"('EN',)",9623552.0,"('Games', 'Entertainment', 'Board', 'Strategy')",2016-01-11,2016-01-11
Squick!,5.0,9.0,0.0,"(0.99,)",Happilii Inc.,4+,"('EN',)",61872128.0,"('Games', 'Strategy', 'Casual', 'Entertainment')",2016-01-10,2017-06-02
City Builder - NewYork,0.0,0.0,11.99,"(0.0,)",Domyung Kim,4+,"('EN',)",78343168.0,"('Games', 'Simulation', 'Travel', 'Strategy')",2016-06-21,2016-06-27
D\xe9j\xe0 Vu - Faces,0.0,0.0,1.99,"(0.0,)",GabySoft,4+,"('EN',)",17391616.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2016-06-21,2016-06-21
Smart Sokoban Man,0.0,0.0,2.99,"(0.0,)",Yi Min Shen,4+,"('EN', 'FR', 'DE', 'JA', 'ZH', 'ZH')",12065792.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2016-06-21,2016-06-21
Kitten Cat Pet 3D Craft:Cat Vs Dog Simulator,3.5,18.0,0.0,"(1.99, 0.99, 2.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99)",MUHAMMAD PARWANA,4+,"('EN',)",145025024.0,"('Games', 'Strategy', 'Simulation')",2016-01-07,2017-01-25
1010 Fit for  Blocks bricks,3.5,15.0,0.0,"(1.99,)",Dan Liu,4+,"('AR', 'CA', 'HR', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'UK', 'VI')",15704064.0,"('Games', 'Family', 'Strategy')",2016-05-07,2018-09-17
Stickman Crime:Deadly Motel  - Click Death Strategy Murder Game,4.0,7.0,0.0,"(0.0,)",stephen green,17+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",23859200.0,"('Games', 'Strategy', 'Action')",2016-06-22,2016-06-22
Castle Clash:Archery Story - Great Strategy TD Battle Games,0.0,0.0,0.0,"(0.0,)",stephen green,17+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",30711808.0,"('Games', 'Strategy', 'Action')",2016-06-21,2016-06-21
Balance to Win,0.0,0.0,1.99,"(0.0,)",K Raja,4+,"('EN',)",10956800.0,"('Games', 'Strategy', 'Casual', 'Entertainment')",2016-06-22,2016-06-22
Cooking Kitchen Food Super-Star - master chef restaurant carnival fever games,0.0,0.0,0.0,"(4.99, 1.99)",Narumon Kemthong,4+,"('EN',)",217447424.0,"('Games', 'Strategy', 'Entertainment', 'Casual')",2016-06-22,2016-06-22
Batak internetsiz,0.0,0.0,0.0,"(2.99, 3.99, 4.99, 0.99)",PoyyeeMobile Ltd.,4+,"('EN',)",253008896.0,"('Games', 'Card', 'Strategy')",2016-06-29,2019-01-21
Chinese Checkers - Ultimate,0.0,0.0,0.99,"(0.0,)",olivier robin,4+,"('EN', 'FR')",54703104.0,"('Games', 'Strategy', 'Entertainment', 'Board')",2016-06-07,2017-11-16
Glitch the game,0.0,0.0,0.0,"(0.0,)",mitesh soni,4+,"('EN',)",148421632.0,"('Games', 'Strategy')",2016-03-09,2016-03-09
Crane Entrepreneur,0.0,0.0,0.0,"(0.0,)","goog, k.k.",12+,"('EN',)",111420416.0,"('Games', 'Business', 'Simulation', 'Strategy')",2016-02-09,2016-02-09
Fulcrum - The Game Weighted Against You,0.0,0.0,0.0,"(0.0,)",Ryan Thomas,4+,"('EN',)",411673600.0,"('Games', 'Strategy', 'Puzzle')",2016-09-22,2016-10-14
Nanuleu,4.0,95.0,2.99,"(0.0,)",Selva Interactive,9+,"('EN', 'FR', 'JA', 'KO', 'RU', 'ZH', 'ES')",119772160.0,"('Games', 'Strategy')",2016-06-30,2018-04-10
\u3010\u6226\u8266\u3011Warship Saga \u30a6\u30a9\u30fc\u30b7\u30c3\u30d7\u30b5\u30fc\u30ac,0.0,0.0,0.0,"(99.99, 9.99, 29.99, 14.99, 4.99)","SINCETIMES Co., Ltd.",12+,"('AR', 'EN', 'JA', 'KO', 'RU', 'ZH', 'ES', 'TH', 'ZH')",166700032.0,"('Games', 'Strategy', 'Simulation')",2019-05-31,2019-02-07
7 Wonders of The World - The Jewel Kingdom,0.0,0.0,0.0,"(0.0,)",Zongran Huang,4+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",32932864.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2016-06-23,2016-09-12
Infinity Sword:Crossy River - Stickman Hero Endless Arcade Game,0.0,0.0,0.0,"(0.0,)",melanie thomas,12+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",25767936.0,"('Games', 'Strategy', 'Adventure')",2016-06-22,2016-06-22
Blast Zombie Pirates,0.0,0.0,0.0,"(0.0,)",Defei Yuan,12+,"('EN',)",38031360.0,"('Games', 'Strategy', 'Trivia', 'Entertainment')",2016-10-31,2016-10-31
Dictator: Emergence,4.0,1447.0,0.0,"(0.99, 1.99, 4.99, 3.99, 9.99, 49.99, 99.99)",Dmitrii Kuzmenko,12+,"('EN',)",155705344.0,"('Games', 'Lifestyle', 'Strategy', 'Puzzle')",2016-05-07,2017-08-28
Llanto Rojo,0.0,0.0,0.0,"(0.0,)",santiago ortega,9+,"('EN',)",28618752.0,"('Games', 'Simulation', 'Strategy')",2016-06-22,2016-06-22
Bug Wide Village Squash Basher - Cute Insect Matching Puzzle Game,0.0,0.0,0.0,"(0.0,)",Visvas Lerswanichkul,4+,"('EN',)",82662400.0,"('Games', 'Strategy', 'Puzzle')",2016-06-23,2016-06-08
Cat Evolution | Clicker Game of the Mutant Kittens,5.0,3724.0,0.0,"(1.99, 1.99, 1.99, 0.99, 4.99, 1.99, 6.99, 5.99, 5.99, 9.99)",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,9+,"('EN',)",74314752.0,"('Games', 'Strategy', 'Family', 'Entertainment')",2016-06-28,2016-07-18
Ant Blast: Best Smasher Game,0.0,0.0,0.0,"(0.0,)",TRAN HONG HANH,4+,"('EN',)",22753280.0,"('Games', 'Entertainment', 'Trivia', 'Strategy')",2016-06-23,2016-06-23
Brain Puzzle : Who Moved My Cheese,0.0,0.0,0.0,"(0.99,)",Mohammad Sadiq,4+,"('EN',)",24782848.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2016-06-28,2017-09-02
Encantadia Blast,4.0,12.0,0.0,"(0.0,)",GMA New Media Inc.,9+,"('EN',)",260177920.0,"('Games', 'Entertainment', 'Strategy')",2016-07-21,2016-08-22
Slither 3D - Super Snake io Free Skin Edition,4.0,46.0,0.0,"(0.0,)",LumiNet Kft.,17+,"('EN',)",275818496.0,"('Games', 'Strategy', 'Simulation', 'Productivity')",2016-06-27,2016-03-10
Happy Clinic,4.5,133.0,0.0,"(4.99, 1.99, 4.99, 5.99, 2.99, 0.99)",Nordcurrent,4+,"('EN', 'FR', 'DE', 'IT', 'RU', 'ES')",171184128.0,"('Games', 'Casual', 'Strategy')",2019-01-14,2019-01-14
Candy Block Legend,0.0,0.0,0.0,"(4.99, 9.99, 19.99, 99.99)",Nguyen Duc Tien,4+,"('EN',)",99952640.0,"('Games', 'Puzzle', 'Strategy')",2016-01-07,2016-07-07
Escape : The Black & White Room - Can you escape ?,0.0,0.0,0.0,"(1.99, 1.99)",CUBISMy,9+,"('EN', 'JA', 'ZH')",35150848.0,"('Games', 'Role Playing', 'Entertainment', 'Strategy')",2016-05-07,2016-09-14
Skull Tower Defense Games,4.5,26.0,0.0,"(0.0,)",Genera Games,9+,"('EN',)",252067840.0,"('Games', 'Action', 'Strategy')",2018-12-14,2019-05-16
Nine Men Morris Man,0.0,0.0,2.99,"(0.0,)",Yi Min Shen,4+,"('EN',)",6103040.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2016-06-24,2016-06-24
Bug To Be Defense,0.0,0.0,2.99,"(0.0,)",Yi Min Shen,4+,"('EN', 'ZH', 'ES', 'ZH')",22769664.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2016-06-24,2016-06-24
Brick Out Smart,0.0,0.0,2.99,"(0.0,)",Ting Wang,4+,"('EN', 'FR', 'DE', 'JA', 'ZH', 'ZH')",2367488.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2016-06-25,2016-06-25
Pocket Galaxy - Space Clicker,3.5,14.0,0.0,"(1.99, 3.99)",THE UNIVERSITY OF HUDDERSFIELD ENTERPRISES LIMITED,9+,"('NL', 'EN', 'FI', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'SV', 'TH')",335860736.0,"('Games', 'Simulation', 'Strategy')",2017-10-18,2017-10-25
Orc  vs human,0.0,0.0,0.0,"(0.0,)",thanh tran,4+,"('EN',)",61505536.0,"('Games', 'Action', 'Strategy')",2016-06-24,2016-06-24
Block-Swap,5.0,62.0,0.0,"(0.0,)",Zugalu,4+,"('EN', 'FR', 'DE', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ZH')",79873024.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2017-07-13,2017-07-21
Brick Splits,4.5,1110.0,0.0,"(0.99, 1.99, 2.99, 1.99, 0.99)",Bruh Inc,4+,"('EN',)",62238720.0,"('Games', 'Entertainment', 'Casual', 'Strategy')",2016-08-09,2016-10-26
Throne: Kingdom at War,4.5,1021.0,0.0,"(4.99, 19.99, 9.99, 49.99, 99.99, 1.99)",Plarium LLC,9+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'RU', 'ES')",194635776.0,"('Games', 'Action', 'Strategy')",2016-08-23,2019-06-27
Blocks Tower Pile Up In The Independence Day : Build The Tallest Tower In Endless Stacking Game,0.0,0.0,0.0,"(0.0,)",Perachai Wongsinwises,4+,"('EN',)",10472448.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2016-06-24,2016-06-24
War Planet Online,4.5,6805.0,0.0,"(49.99, 99.99, 4.99, 99.99, 99.99, 4.99, 99.99, 99.99, 4.99, 99.99)",Gameloft,12+,"('AR', 'EN', 'FR', 'DE', 'HI', 'ID', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'TR')",579474432.0,"('Games', 'Action', 'Strategy')",2017-08-30,2019-07-31
Neko Bubble Block Puzzle Games,0.0,0.0,0.0,"(0.0,)",Tanawat Prakaewvasin,4+,"('EN',)",216574976.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2016-06-27,2016-06-27
TETCUBE 3D for TV,0.0,0.0,0.99,"(0.0,)",ArgeWorld,4+,"('EN',)",88003584.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2016-06-25,2016-06-25
Billiards Hero,0.0,0.0,0.0,"(0.99, 4.99, 9.99)",Thu Do JSC,4+,"('EN',)",35743744.0,"('Entertainment', 'Sports', 'Strategy', 'Games')",2016-09-07,2016-09-07
Balloon Crush:Puzzle Game,0.0,0.0,0.0,"(0.0,)",Fuya Tong,9+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",27942912.0,"('Games', 'Strategy', 'Puzzle')",2016-06-28,2016-11-23
Ni\xf1a Tierra: Prep\xe1rate para el tsunami,0.0,0.0,0.0,"(0.0,)",Isaac Kerlow,4+,"('EN',)",795995136.0,"('Games', 'Strategy')",2016-06-28,2016-07-21
Eating Snake: The Slither,0.0,0.0,0.0,"(0.0,)",deng jing,9+,"('EN', 'ZH')",180518912.0,"('Games', 'Sports', 'Strategy')",2016-06-30,2016-06-30
Heroes Shooter,0.0,0.0,1.99,"(0.0,)",Truong Nguyen,9+,"('EN',)",749886464.0,"('Games', 'Simulation', 'Entertainment', 'Strategy')",2016-06-27,2016-06-27
Magical Horse: Animal Simulator 2017,3.0,35.0,0.0,"(0.0,)",Andrew Kudrin,9+,"('EN',)",104769536.0,"('Games', 'Simulation', 'Strategy')",2016-06-27,2017-03-15
TRUMP vs HILLARY - Presidential Candidate,5.0,7.0,0.0,"(0.99,)",Jacob Safar,4+,"('EN',)",81370112.0,"('Games', 'Entertainment', 'Strategy', 'Casual')",2016-08-07,2016-08-07
Football Skill Keep Ball In The Air,0.0,0.0,0.0,"(0.0,)",Vikash Patel,4+,"('EN',)",5419008.0,"('Games', 'Strategy', 'Sports', 'Entertainment')",2016-07-15,2016-07-15
Animal Fill Out The Blocks Puzzle,0.0,0.0,0.0,"(0.0,)",Vikash Patel,4+,"('EN',)",5279744.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2016-07-16,2016-07-16
Green Ball Up and Down,0.0,0.0,0.0,"(0.0,)",Anthony Hindle,4+,"('EN',)",29510656.0,"('Games', 'Strategy', 'Casual')",2016-06-28,2016-07-20
"Pixnuri -Minesweeper,Griddlers",4.5,27.0,0.0,"(0.0,)",Takayuki Yuda,4+,"('EN', 'JA', 'ZH', 'ZH')",39476224.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2016-06-27,2018-09-15
