id,merchant_id,customer_id,coupon_id,bill_amount,ts
5575,68,1333,330,4400,2018-03-23 03:33:59
5576,43,610,385,4800,2019-03-14 15:58:03
5577,59,741,241,4400,2018-07-23 01:43:46
5578,164,577,208,2800,2017-07-02 23:07:51
5579,143,40,187,700,2018-09-14 15:16:40
5580,184,361,354,5000,2018-04-05 17:26:46
5581,151,1189,218,1500,2018-07-05 22:37:21
5582,54,844,83,300,2018-09-16 16:26:07
5583,174,1287,183,4600,2018-07-25 20:18:02
5584,166,542,215,1900,2018-04-23 13:20:19
5585,67,691,139,2400,2017-07-24 19:28:33
5586,77,301,81,1600,2017-10-07 12:21:59
5587,86,1215,388,2100,2018-08-24 09:59:41
5588,90,1170,303,2800,2017-12-14 16:20:16
5589,22,1086,268,4500,2018-10-21 20:56:59
5590,45,662,208,700,2017-05-12 09:32:22
5591,200,1207,17,4200,2018-02-14 01:11:34
5592,16,1114,222,3800,2018-09-08 17:16:29
5593,92,190,311,4400,2018-09-12 10:55:19
5594,190,1073,193,3600,2018-08-16 21:32:19
5595,144,1498,199,100,2018-10-14 21:22:54
5596,75,684,224,3000,2017-04-10 22:54:04
5597,66,293,339,3100,2018-02-26 06:02:51
5598,164,1370,321,4300,2017-08-25 02:37:00
5599,142,445,10,4700,2017-09-14 09:40:33
5600,170,73,164,1100,2018-10-12 02:55:43
5601,114,785,162,3200,2018-03-15 10:37:56
5602,39,929,397,4100,2017-08-13 08:18:11
5603,153,1190,251,100,2017-11-07 08:47:17
5604,127,256,257,2400,2018-03-14 19:04:29
5605,116,1037,162,600,2017-09-02 10:12:36
5606,162,252,340,1400,2017-09-10 06:34:02
5607,139,234,145,900,2017-08-21 04:24:23
5608,160,874,225,3300,2017-10-05 13:35:53
5609,69,665,152,1200,2018-04-21 06:13:39
5610,28,781,394,2600,2018-04-07 14:27:33
5611,197,252,210,1800,2018-03-10 16:02:13
5612,145,564,132,3100,2018-10-25 17:07:48
5613,153,387,221,700,2018-10-05 19:27:27
5614,81,1035,171,2800,2019-02-03 14:10:06
5615,109,313,26,2300,2018-06-09 12:25:12
5616,94,856,132,2000,2018-03-20 22:44:49
5617,12,980,65,1300,2018-06-20 17:15:32
5618,139,79,178,3900,2018-01-09 00:18:28
5619,85,12,208,1100,2018-07-30 16:56:53
5620,64,333,219,3100,2019-01-02 02:04:44
5621,50,1274,336,100,2018-02-23 22:12:54
5622,120,853,76,3300,2018-04-25 14:18:29
5623,18,356,196,300,2017-09-05 21:30:47
5624,3,858,230,2600,2017-12-19 04:20:18
5625,127,109,384,4400,2019-02-03 14:23:19
5626,123,1224,135,2900,2018-06-09 20:35:51
5627,131,565,373,1200,2018-09-15 05:23:38
5628,44,1250,218,1500,2017-12-13 04:47:52
5629,134,900,125,1500,2017-04-02 03:32:47
5630,91,845,16,4000,2018-11-26 21:58:05
5631,94,101,398,3300,2019-02-26 05:52:40
5632,159,1399,74,3100,2017-04-26 02:42:08
5633,189,1115,367,1400,2017-09-20 13:04:27
5634,144,630,20,3600,2017-09-06 15:16:49
5635,164,1001,85,3800,2017-12-03 02:50:05
5636,195,1196,194,2000,2017-09-09 05:23:13
5637,127,900,215,3300,2018-12-11 15:59:09
5638,115,322,293,4300,2018-06-20 05:50:32
5639,174,517,48,2000,2017-04-07 21:35:08
5640,26,953,129,1400,2017-07-04 20:46:42
5641,128,800,64,2900,2018-05-13 14:30:06
5642,112,1420,153,5000,2019-03-17 18:04:44
5643,161,1435,203,4100,2017-11-12 08:19:57
5644,135,642,16,5000,2017-10-15 23:25:11
5645,123,357,145,1900,2017-09-14 01:17:09
5646,78,702,178,4700,2018-02-27 15:07:22
5647,37,1125,86,2800,2017-08-16 19:04:07
5648,58,229,124,4200,2018-05-14 04:00:37
5649,95,888,15,2400,2017-08-09 07:33:13
5650,122,856,159,2700,2018-10-20 01:37:39
5651,119,1315,201,1100,2017-12-11 20:50:14
5652,75,890,20,2300,2017-06-25 01:46:08
5653,75,517,43,4200,2019-01-29 14:58:02
5654,9,409,228,4500,2018-12-18 11:59:39
5655,190,1485,112,100,2018-01-19 12:37:48
5656,77,1375,297,3600,2019-02-27 16:42:00
5657,175,1349,43,5000,2018-04-15 23:39:56
5658,190,1420,242,3100,2017-09-07 16:56:39
5659,49,499,34,2900,2017-05-11 22:52:44
5660,69,1336,221,2400,2017-04-24 23:24:02
5661,137,1276,21,3100,2018-02-19 07:04:08
5662,92,102,313,1500,2018-11-12 08:32:23
5663,173,247,25,500,2017-07-01 21:13:25
5664,186,39,199,600,2017-11-23 11:19:28
5665,190,444,15,4200,2019-01-27 19:17:52
5666,83,268,358,2100,2018-11-17 23:28:23
5667,36,350,212,1900,2018-06-14 06:18:39
5668,159,16,347,3100,2017-11-29 14:45:13
5669,106,1154,201,1900,2017-10-08 13:39:16
5670,123,907,225,4200,2017-08-31 21:09:00
5671,4,642,285,500,2018-10-13 20:58:55
5672,148,581,352,3000,2018-12-02 12:06:39
5673,179,506,347,2300,2019-01-15 16:47:03
5674,79,493,18,3600,2018-03-06 20:22:30
5675,127,745,39,2700,2018-03-26 23:50:56
5676,189,613,238,1600,2018-05-10 19:54:49
5677,22,1031,303,3600,2018-08-15 09:04:37
5678,102,832,158,2800,2017-10-09 20:22:56
5679,82,523,371,1100,2019-02-16 12:56:29
5680,65,1441,24,400,2018-08-11 10:52:58
5681,23,369,398,200,2019-01-16 23:15:24
5682,102,1250,47,4800,2018-12-31 09:11:09
5683,112,208,37,4400,2018-12-26 13:21:04
5684,121,504,244,2400,2018-04-06 07:33:15
5685,110,524,249,200,2018-06-08 16:29:11
5686,132,1300,307,1100,2017-09-13 07:10:56
5687,135,160,208,4000,2017-04-06 09:01:08
5688,103,1275,161,4800,2018-05-13 20:06:07
5689,147,818,300,4800,2017-10-17 19:58:06
5690,64,859,344,3800,2018-08-24 12:58:30
5691,175,960,280,3200,2018-10-27 20:31:05
5692,57,320,259,4600,2018-01-27 21:02:50
5693,167,557,64,3800,2017-04-16 18:53:28
5694,91,368,74,200,2019-03-25 18:45:38
5695,143,219,368,4700,2018-12-19 11:42:53
5696,47,1395,85,4100,2017-04-08 23:50:07
5697,148,901,145,3600,2018-11-28 07:02:57
5698,142,1022,295,200,2017-07-14 08:20:27
5699,15,963,179,4900,2017-10-15 04:18:11
5700,163,984,80,200,2017-09-17 00:17:56
5701,102,65,94,4300,2018-08-27 17:56:19
5702,113,902,180,1500,2018-03-18 16:08:48
5703,137,93,293,300,2017-07-11 11:12:42
5704,37,980,19,3900,2017-10-05 03:30:17
5705,32,471,49,4000,2019-03-03 11:08:53
5706,69,184,371,300,2019-03-02 13:29:25
5707,185,1427,159,4400,2018-01-24 07:25:23
5708,10,160,369,4500,2018-02-24 14:09:05
5709,142,855,123,1900,2018-07-06 09:12:52
5710,73,885,91,3100,2019-02-02 14:06:05
5711,5,1358,65,2000,2018-07-15 07:05:25
5712,140,408,124,2000,2017-06-13 12:25:16
5713,148,1194,11,1600,2018-08-28 01:47:48
5714,177,1045,364,3800,2018-04-13 22:58:19
5715,110,15,378,3100,2017-07-27 18:50:26
5716,65,1238,357,2300,2018-05-31 19:53:22
5717,2,904,49,3200,2018-05-18 12:55:07
5718,129,676,275,4100,2018-12-23 21:29:46
5719,101,1105,264,1600,2017-04-14 06:22:59
5720,2,1429,333,4900,2017-07-17 19:55:17
5721,80,751,179,400,2017-08-01 11:05:08
5722,174,1067,281,200,2017-11-16 09:47:59
5723,105,235,133,3700,2018-03-30 19:34:27
5724,178,67,41,2600,2018-09-24 09:46:59
5725,198,1347,387,4400,2018-07-05 00:08:38
5726,62,1266,125,3200,2018-02-15 13:32:30
5727,191,882,285,3100,2017-11-10 14:08:05
5728,116,283,142,3900,2017-08-15 07:31:19
5729,102,1492,179,3300,2017-07-03 01:12:58
5730,51,411,262,4100,2018-08-03 10:25:41
5731,108,14,21,2100,2018-11-20 20:46:18
5732,133,1214,310,2100,2017-09-27 01:38:00
5733,42,1392,333,300,2018-05-17 12:57:15
5734,62,943,183,3300,2017-11-17 15:05:46
5735,195,981,113,1200,2017-05-28 22:19:23
5736,24,1026,248,1100,2018-06-03 16:18:50
5737,20,152,119,200,2017-05-08 20:18:26
5738,114,274,366,3700,2018-02-28 18:30:12
5739,81,874,324,900,2018-08-20 09:54:09
5740,165,372,399,1600,2018-11-26 08:15:01
5741,13,1429,336,4300,2017-12-03 13:55:02
5742,59,1190,293,1700,2018-03-16 01:08:56
5743,40,87,265,400,2017-07-07 22:53:50
5744,59,514,112,1600,2017-06-06 15:16:54
5745,175,1008,78,1300,2017-11-06 13:02:25
5746,160,611,327,2100,2018-09-16 10:13:58
5747,192,949,185,4600,2019-01-02 03:31:55
5748,163,151,147,4000,2017-07-30 10:14:58
5749,189,828,83,700,2019-03-23 00:29:24
5750,50,181,304,2100,2019-01-16 12:15:41
5751,91,621,90,2100,2018-02-26 15:26:04
5752,91,841,200,1800,2018-12-03 09:27:24
5753,83,207,390,700,2019-03-22 22:44:23
5754,138,1101,52,600,2018-04-20 23:17:30
5755,27,1313,251,1100,2017-08-24 23:03:16
5756,192,513,400,2500,2018-06-04 21:36:42
5757,167,37,301,1700,2018-02-01 13:47:52
5758,200,762,233,3300,2018-03-19 03:41:32
5759,76,799,60,3400,2018-05-20 02:03:40
5760,100,653,369,4100,2018-11-06 00:38:35
5761,131,96,181,100,2017-06-10 21:46:43
5762,59,929,188,2100,2018-04-13 15:27:32
5763,104,265,167,100,2017-08-04 22:32:44
5764,46,371,376,2200,2019-03-05 00:51:45
5765,53,87,48,2200,2018-07-18 23:43:07
5766,69,952,247,4400,2018-09-02 09:18:58
5767,179,864,72,3700,2019-02-05 03:27:11
5768,116,301,210,3900,2018-05-12 17:45:52
5769,54,876,156,200,2017-12-29 18:27:06
5770,192,1445,167,1900,2019-03-31 23:41:40
5771,123,1111,210,4600,2017-11-01 05:11:20
5772,69,777,127,3200,2017-09-22 23:51:26
5773,190,646,177,600,2017-08-25 17:36:50
5774,70,434,48,2000,2017-06-05 21:20:15
5775,6,399,167,3400,2019-01-13 07:12:09
5776,18,432,220,100,2018-02-18 13:18:10
5777,184,87,370,4500,2017-07-29 12:35:31
5778,173,717,397,200,2019-03-27 09:26:30
5779,123,269,156,1200,2017-04-19 01:05:33
5780,176,342,195,2200,2018-08-26 20:33:42
5781,26,898,90,5000,2018-04-03 14:31:42
5782,148,731,22,3600,2018-07-11 05:56:36
5783,133,246,84,3400,2017-12-09 06:28:25
5784,113,1363,297,1800,2017-05-20 16:05:07
5785,21,534,379,3700,2018-12-03 10:13:06
5786,72,1279,369,1700,2017-09-14 08:01:44
5787,23,279,182,3200,2017-11-20 16:22:05
5788,125,794,138,800,2019-01-04 03:22:27
5789,147,964,62,2900,2018-02-17 11:14:02
5790,73,337,263,3100,2017-07-23 03:40:14
5791,129,237,189,600,2017-09-13 17:10:14
5792,17,666,158,4600,2017-05-07 14:52:10
5793,45,1423,94,3500,2018-03-15 23:48:07
5794,173,1409,144,4500,2017-07-06 22:49:12
5795,70,1004,48,3400,2017-07-03 03:01:03
5796,51,1342,297,3200,2017-09-22 19:50:44
5797,129,246,262,3800,2019-02-15 03:26:46
5798,102,551,27,2600,2018-01-28 03:21:31
5799,127,1262,41,3500,2017-07-31 21:30:12
5800,137,62,203,4200,2018-02-14 00:15:33
5801,180,172,346,4700,2018-06-26 01:23:37
5802,32,1053,344,2000,2018-06-18 13:11:22
5803,8,1050,141,900,2018-01-01 04:50:37
5804,22,1235,382,3000,2017-09-27 14:54:20
5805,21,204,37,300,2019-03-22 01:17:19
5806,46,403,353,3200,2017-09-20 10:17:07
5807,112,524,28,4900,2018-09-15 12:44:39
5808,39,1471,383,3200,2018-03-02 08:06:34
5809,192,1435,308,2900,2018-12-03 02:23:20
5810,177,870,347,4800,2019-02-22 00:39:26
5811,189,25,259,2000,2017-06-12 14:49:51
5812,19,829,258,4900,2018-10-24 18:39:02
5813,53,1049,11,4100,2018-08-10 02:53:49
5814,86,1242,92,1500,2018-10-31 02:03:54
5815,150,935,185,1200,2018-11-30 18:04:39
5816,163,994,303,2700,2017-06-11 16:50:34
5817,116,988,297,3200,2018-12-21 00:38:20
5818,150,1036,323,500,2018-07-18 19:39:28
5819,125,310,322,4200,2017-07-30 19:10:07
5820,98,1067,224,4500,2017-08-16 17:13:05
5821,16,551,45,500,2019-02-26 02:17:33
5822,198,209,116,700,2017-05-20 11:35:35
5823,82,1314,135,2200,2019-03-02 20:46:34
5824,67,797,22,2500,2018-06-25 10:58:39
5825,3,1059,262,1100,2018-08-22 21:46:34
5826,155,472,82,3500,2019-01-27 08:12:23
5827,5,1188,6,3600,2017-12-27 19:48:04
5828,172,763,104,4700,2018-08-02 12:42:10
5829,62,585,329,4900,2017-10-08 14:17:36
5830,186,793,88,4200,2018-08-31 15:56:24
5831,27,523,158,4700,2017-06-18 21:08:45
5832,153,53,346,4300,2019-03-05 12:01:52
5833,28,402,66,100,2017-07-10 12:36:15
5834,149,1161,189,4500,2017-04-05 02:36:18
5835,93,1383,51,900,2017-10-02 17:04:03
5836,189,457,314,4800,2018-09-08 10:18:18
5837,161,159,233,4400,2018-01-31 20:13:10
5838,9,1097,82,4900,2017-12-14 03:36:19
5839,66,374,367,3000,2017-07-03 07:15:01
5840,18,1345,371,4600,2018-05-11 08:10:37
5841,184,840,171,2700,2018-11-02 02:33:32
5842,172,1354,170,3900,2017-05-25 13:37:59
5843,152,1120,198,2600,2019-03-19 21:55:41
5844,28,219,39,1100,2018-01-14 11:47:32
5845,123,1298,92,1700,2017-04-09 09:43:40
5846,119,147,33,900,2018-10-19 18:51:10
5847,98,922,321,200,2017-12-22 18:34:07
5848,182,33,75,3300,2019-01-19 19:51:26
5849,163,1317,5,100,2018-04-28 09:07:50
5850,91,402,291,800,2018-04-15 02:20:24
5851,130,656,330,2900,2018-05-10 00:36:13
5852,14,1027,154,3800,2018-11-10 02:09:27
5853,37,200,290,3200,2019-02-16 17:54:51
5854,23,236,217,4100,2018-03-01 20:24:25
5855,92,267,128,4200,2017-07-06 18:15:29
5856,15,37,150,100,2019-03-17 14:11:05
5857,35,1444,331,1800,2019-02-17 06:54:10
5858,122,1210,4,2400,2018-10-02 01:52:11
5859,176,680,83,2900,2018-08-20 09:35:44
5860,155,233,322,4200,2018-04-13 12:53:57
5861,9,1259,263,3700,2019-02-10 19:45:24
5862,171,984,52,600,2017-10-17 02:19:04
5863,86,1414,369,1500,2019-02-03 16:34:57
5864,180,1180,305,2900,2018-05-25 18:50:53
5865,24,1326,47,2100,2018-03-06 16:00:45
5866,76,390,275,100,2018-07-07 09:47:04
5867,134,737,180,1300,2018-02-19 09:23:22
5868,113,61,43,3200,2017-05-30 16:25:42
5869,87,936,215,2200,2018-01-27 12:17:36
5870,175,1249,351,200,2017-09-25 13:47:44
5871,133,877,84,3400,2017-10-18 07:15:00
5872,178,933,154,700,2018-11-12 15:09:39
5873,109,378,64,3500,2018-07-26 12:48:43
5874,90,108,367,4400,2017-08-31 20:07:26
5875,76,256,295,3000,2018-12-08 10:06:54
5876,158,711,89,4300,2017-10-14 07:20:56
5877,167,670,324,2900,2018-09-14 04:12:55
5878,160,629,385,800,2019-01-30 07:31:27
5879,128,1397,110,700,2018-12-18 08:49:34
5880,13,59,37,1300,2017-07-20 12:47:57
5881,76,1344,369,1700,2019-01-22 06:54:42
5882,56,1391,391,400,2019-02-15 20:33:07
5883,174,727,384,4800,2017-06-04 17:46:41
5884,35,1410,28,1300,2018-11-30 11:57:27
5885,65,980,84,3000,2018-10-01 16:04:52
5886,16,463,190,100,2018-12-03 01:00:12
5887,124,327,31,1800,2018-05-07 03:29:13
5888,170,705,92,1200,2018-02-16 14:54:57
5889,68,690,364,1200,2019-02-24 15:55:43
5890,120,1144,324,1600,2017-05-13 03:59:45
5891,47,262,52,1500,2018-03-02 03:28:03
5892,192,1133,211,4200,2018-03-23 10:17:53
5893,56,1213,236,4100,2018-04-25 22:48:16
5894,192,1106,50,1100,2017-09-06 01:49:13
5895,10,655,249,1700,2018-04-15 21:38:45
5896,24,443,298,1200,2017-04-29 07:49:19
5897,42,1090,39,1000,2018-10-27 02:12:27
5898,187,1010,385,500,2018-11-09 18:59:57
5899,193,1154,193,200,2017-11-20 11:47:04
5900,67,1274,327,3500,2018-04-10 16:39:22
5901,159,475,370,2200,2018-11-06 21:03:07
5902,199,1401,229,2500,2018-08-21 04:04:18
5903,109,1379,188,3000,2018-10-04 05:59:45
5904,9,1068,182,1800,2017-11-17 20:20:29
5905,158,211,233,4500,2018-12-14 07:19:17
5906,57,572,232,4000,2017-10-19 03:23:48
5907,36,284,6,4800,2017-05-02 15:20:25
5908,63,129,166,3800,2017-04-17 05:46:26
5909,47,1344,172,900,2018-10-08 23:17:45
5910,160,1372,146,900,2017-05-12 19:37:03
5911,138,272,52,2100,2018-10-03 10:13:21
5912,81,710,237,400,2017-09-13 03:51:19
5913,45,365,367,4600,2017-05-13 13:18:27
5914,156,712,188,4600,2018-08-20 20:04:00
5915,176,33,123,2100,2018-06-21 04:56:33
5916,81,8,388,4600,2018-01-07 02:17:10
5917,171,1182,150,600,2017-08-24 23:15:16
5918,27,1034,41,400,2017-06-15 11:51:22
5919,96,414,15,1500,2018-08-22 07:00:57
5920,79,342,209,100,2017-12-14 20:41:46
5921,67,520,199,3000,2019-03-12 14:45:21
5922,30,169,34,3400,2018-10-15 11:44:55
5923,176,295,325,3700,2017-04-16 00:45:12
5924,161,370,293,1600,2018-07-28 06:09:06
5925,193,251,312,2400,2017-05-07 06:22:08
5926,60,55,284,500,2018-07-18 22:37:34
5927,200,67,68,1000,2017-08-27 20:39:29
5928,123,1430,184,1800,2018-03-25 17:06:46
5929,31,371,279,1900,2018-03-31 18:56:20
5930,42,344,56,600,2018-09-25 17:52:58
5931,94,1127,103,500,2017-04-15 23:54:21
5932,182,1163,272,3700,2017-06-29 08:51:10
5933,8,1043,155,4200,2018-03-01 23:36:45
5934,180,122,112,3800,2018-04-07 05:31:18
5935,59,1495,250,300,2018-01-12 20:56:08
5936,146,1059,4,600,2019-02-08 11:59:22
5937,141,488,350,600,2018-04-19 18:04:35
5938,197,333,324,1100,2017-07-12 11:49:49
5939,199,1086,86,400,2018-12-14 04:13:40
5940,71,1005,84,1300,2017-11-10 21:40:43
5941,71,147,199,2600,2018-02-20 13:21:04
5942,11,50,350,3700,2018-05-13 01:55:44
5943,140,501,315,3900,2018-07-17 03:45:19
5944,38,1368,189,400,2017-08-18 23:42:56
5945,173,1113,331,300,2017-12-07 21:18:54
5946,19,50,129,3000,2019-01-08 03:19:42
5947,12,1209,10,3400,2018-05-15 19:53:02
5948,132,529,147,100,2018-02-25 13:18:45
5949,3,893,35,300,2018-12-13 22:28:57
5950,129,1236,362,700,2018-09-12 05:35:38
5951,155,183,215,800,2018-06-03 17:11:58
5952,124,15,100,2200,2019-02-22 17:22:46
5953,127,556,92,100,2017-07-13 12:55:17
5954,158,992,395,4600,2017-10-07 11:58:29
5955,31,866,141,2200,2017-09-04 18:06:38
5956,130,957,190,4300,2017-12-28 03:55:03
5957,136,24,350,300,2017-09-13 13:51:21
5958,140,936,231,3100,2017-08-05 02:08:02
5959,195,776,256,1700,2017-05-30 17:17:38
5960,86,556,291,4700,2019-03-03 00:57:09
5961,111,460,338,2700,2017-10-17 20:18:28
5962,91,392,166,3500,2017-06-30 22:46:41
5963,158,620,16,1900,2019-02-03 01:16:38
5964,117,682,27,3400,2017-06-23 04:11:12
5965,105,750,206,2200,2019-03-27 17:18:10
5966,53,336,50,1900,2018-02-07 14:00:49
5967,120,860,199,800,2018-11-18 21:42:17
5968,102,594,98,5000,2018-12-02 03:46:50
5969,89,84,356,400,2018-09-12 06:36:23
5970,109,1032,49,2200,2018-09-06 09:46:25
5971,60,828,99,900,2019-02-02 14:06:13
5972,83,1315,218,1000,2018-11-08 07:26:00
5973,169,929,131,1100,2019-02-07 05:02:19
5974,8,155,378,4700,2018-02-11 18:23:15
5975,135,1269,374,3900,2018-07-08 06:55:02
5976,14,316,152,400,2019-03-18 03:31:23
5977,50,429,260,1900,2017-09-11 08:37:17
5978,110,169,53,4900,2018-05-15 20:48:46
5979,199,1240,365,4200,2019-03-04 00:36:36
5980,55,813,199,3000,2017-06-18 14:34:17
5981,35,847,123,3800,2019-03-30 09:25:53
5982,31,768,375,5000,2017-09-06 19:42:53
5983,66,405,164,4500,2018-06-26 16:52:23
5984,78,317,365,800,2017-07-28 00:28:43
5985,28,1416,297,4000,2018-10-09 07:38:39
5986,92,904,216,3200,2017-06-12 04:40:43
5987,196,1108,155,4800,2017-12-02 03:41:06
5988,52,521,58,400,2018-03-12 18:38:47
5989,5,663,130,100,2019-03-17 02:36:59
5990,179,927,393,1700,2018-06-14 02:17:49
5991,151,214,151,4900,2019-03-06 19:33:56
5992,19,123,167,500,2019-02-11 16:59:47
5993,57,22,29,1800,2017-10-15 20:05:52
5994,39,401,306,1900,2018-07-28 17:16:09
5995,147,131,193,400,2017-10-22 04:53:10
5996,196,981,101,1100,2019-03-03 16:56:33
5997,22,26,308,1900,2018-01-28 18:01:24
5998,186,767,288,100,2019-03-07 02:54:27
5999,109,315,289,100,2017-05-07 10:40:24
6000,63,271,268,3400,2018-10-12 08:28:57
6001,3,487,200,1200,2017-08-16 03:02:56
6002,58,90,137,200,2017-05-30 04:06:18
6003,93,1385,140,5000,2018-12-27 18:58:38
6004,74,1267,94,1200,2018-04-08 08:58:28
6005,74,825,203,4300,2017-07-23 13:53:29
6006,52,1355,20,1800,2017-12-02 09:04:43
6007,15,592,234,4600,2017-10-22 15:19:50
6008,193,1313,312,100,2018-04-23 03:22:08
6009,128,51,350,1600,2017-04-09 09:58:02
6010,134,892,340,1900,2017-09-10 16:18:01
6011,80,1396,189,600,2019-01-27 04:05:20
6012,60,698,217,3200,2019-01-20 20:41:00
6013,192,1031,191,2700,2018-01-17 20:27:51
6014,100,794,217,4200,2017-04-08 10:15:18
6015,59,1294,132,1300,2018-10-09 02:25:07
6016,44,776,66,2400,2018-02-07 14:01:45
6017,53,549,360,4800,2017-11-09 09:38:34
6018,175,175,29,4800,2017-10-30 19:18:48
6019,71,1429,377,1700,2017-11-07 18:00:17
6020,165,335,288,200,2018-11-03 09:56:54
6021,20,1451,31,3800,2017-12-25 01:52:25
6022,91,597,84,800,2017-04-27 17:22:34
6023,151,421,158,3400,2017-11-28 07:44:22
6024,132,653,52,600,2017-11-28 15:06:32
6025,120,349,344,2000,2017-04-24 17:54:00
6026,163,390,4,4300,2018-07-16 02:00:24
6027,186,1379,281,1600,2018-09-01 05:44:58
6028,143,1187,225,3600,2018-05-05 09:18:50
6029,199,547,30,3600,2017-08-26 23:14:22
6030,86,588,272,3100,2017-07-26 04:17:18
6031,129,406,185,1800,2018-09-14 19:57:26
6032,37,670,144,3300,2018-11-16 03:59:39
6033,73,669,34,2900,2018-09-14 01:44:27
6034,108,37,283,800,2018-03-21 13:34:49
6035,30,1035,358,3200,2017-09-09 19:11:29
6036,103,965,186,2400,2018-03-02 13:38:59
6037,191,300,139,2000,2018-02-08 03:24:34
6038,46,1274,176,1000,2018-02-26 09:32:40
6039,75,107,210,300,2019-01-27 06:31:27
6040,165,540,293,4700,2018-01-31 06:38:13
6041,98,220,62,1400,2018-06-01 11:39:38
6042,101,796,58,3400,2018-08-25 12:15:13
6043,169,837,331,900,2018-03-16 13:53:29
6044,29,178,310,1700,2018-04-13 22:39:22
6045,128,1253,250,3700,2018-09-09 23:01:10
6046,157,739,108,1200,2017-07-19 20:23:30
6047,187,517,212,3800,2018-11-23 06:20:29
6048,171,1113,119,1600,2018-07-29 23:16:49
6049,102,208,337,3100,2019-01-11 06:50:45
6050,90,824,269,4500,2017-06-07 16:26:23
6051,128,374,65,4500,2018-11-16 15:37:50
6052,35,1490,244,1400,2018-08-19 18:34:59
6053,13,82,258,1600,2019-02-24 10:05:26
6054,110,1033,246,4000,2018-12-24 23:52:25
6055,103,1433,219,700,2017-12-15 02:45:00
6056,133,115,121,3600,2017-05-06 02:17:57
6057,131,190,135,2000,2018-01-03 16:37:01
6058,122,647,275,4600,2019-01-17 16:54:24
6059,125,1079,164,4900,2018-07-12 16:48:59
6060,55,1012,14,5000,2018-08-10 02:06:10
6061,104,78,98,2400,2017-11-06 01:52:33
6062,179,1039,373,4100,2018-05-05 03:25:03
6063,155,1168,194,3700,2019-02-03 10:56:58
6064,144,1466,314,2500,2019-01-29 08:04:28
6065,168,1312,291,3100,2018-06-17 06:24:01
6066,31,203,397,1200,2018-02-19 14:49:26
6067,105,1378,375,3000,2019-02-15 05:23:41
6068,31,480,361,4000,2019-01-21 01:29:33
6069,147,597,9,4900,2018-10-13 20:54:51
6070,5,768,15,1200,2018-06-03 03:23:24
6071,157,6,56,3300,2017-07-03 06:09:46
6072,85,1117,33,1700,2017-08-13 23:53:07
6073,28,629,87,1000,2018-06-06 19:23:24
6074,97,1314,101,400,2018-06-16 22:15:44
6075,193,382,101,3500,2019-02-07 05:55:19
6076,50,1246,274,2400,2019-01-03 04:13:41
6077,30,625,251,3500,2018-05-18 05:49:07
6078,156,113,250,4500,2018-08-23 18:02:17
6079,4,78,351,4700,2018-06-19 10:37:00
6080,125,344,353,2800,2018-09-04 21:13:22
6081,61,972,400,900,2018-10-18 11:56:31
6082,74,848,214,2300,2018-10-19 20:53:25
6083,163,201,282,3600,2017-12-03 17:08:34
6084,39,167,190,500,2018-02-19 16:56:28
